array_type,time,element_size
base, 0.042467, 1968
mono, 0.043043, 1968
sliced, 0.043116, 1968
SQ, 0.044415, 1968
HAT, 0.035120, 1968
MSarray_2, 0.014352, 1968
MSarray_3, 0.079925, 1968
MSarray_4, 0.300111, 1968
base, 0.040655, 1984
mono, 0.041637, 1984
sliced, 0.041176, 1984
SQ, 0.047174, 1984
HAT, 0.035496, 1984
MSarray_2, 0.013954, 1984
MSarray_3, 0.069097, 1984
MSarray_4, 0.290110, 1984
base, 0.039798, 2000
mono, 0.040839, 2000
sliced, 0.043085, 2000
SQ, 0.053846, 2000
HAT, 0.035247, 2000
MSarray_2, 0.014540, 2000
MSarray_3, 0.071379, 2000
MSarray_4, 0.321562, 2000
base, 0.039515, 2016
mono, 0.047255, 2016
sliced, 0.043353, 2016
SQ, 0.044780, 2016
HAT, 0.035772, 2016
MSarray_2, 0.014401, 2016
MSarray_3, 0.083446, 2016
MSarray_4, 0.297114, 2016
base, 0.037616, 2032
mono, 0.039963, 2032
sliced, 0.040216, 2032
SQ, 0.044327, 2032
HAT, 0.036864, 2032
MSarray_2, 0.015358, 2032
MSarray_3, 0.066972, 2032
MSarray_4, 0.335333, 2032
base, 0.052181, 2048
mono, 0.053364, 2048
sliced, 0.056935, 2048
SQ, 0.051782, 2048
HAT, 0.032871, 2048
MSarray_2, 0.011971, 2048
MSarray_3, 0.076757, 2048
MSarray_4, 0.427146, 2048
base, 0.000608, 16
mono, 0.002482, 16
sliced, 0.003123, 16
SQ, 0.004180, 16
HAT, 0.003321, 16
MSarray_2, 0.003699, 16
MSarray_3, 0.003627, 16
MSarray_4, 0.003532, 16
base, 0.001331, 32
mono, 0.002334, 32
sliced, 0.003284, 32
SQ, 0.003842, 32
HAT, 0.002880, 32
MSarray_2, 0.003255, 32
MSarray_3, 0.003685, 32
MSarray_4, 0.003069, 32
base, 0.002020, 48
mono, 0.002408, 48
sliced, 0.002993, 48
SQ, 0.003832, 48
HAT, 0.003078, 48
MSarray_2, 0.003098, 48
MSarray_3, 0.003295, 48
MSarray_4, 0.002737, 48
base, 0.002526, 64
mono, 0.002602, 64
sliced, 0.003117, 64
SQ, 0.003787, 64
HAT, 0.003137, 64
MSarray_2, 0.003130, 64
MSarray_3, 0.003405, 64
MSarray_4, 0.002767, 64
base, 0.002827, 80
mono, 0.002842, 80
sliced, 0.004863, 80
SQ, 0.004234, 80
HAT, 0.003701, 80
MSarray_2, 0.003141, 80
MSarray_3, 0.003546, 80
MSarray_4, 0.003904, 80
base, 0.003555, 96
mono, 0.003735, 96
sliced, 0.003440, 96
SQ, 0.004638, 96
HAT, 0.003683, 96
MSarray_2, 0.003707, 96
MSarray_3, 0.003915, 96
MSarray_4, 0.004704, 96
base, 0.003841, 112
mono, 0.003782, 112
sliced, 0.005463, 112
SQ, 0.004345, 112
HAT, 0.004373, 112
MSarray_2, 0.003651, 112
MSarray_3, 0.003750, 112
MSarray_4, 0.004377, 112
base, 0.004348, 128
mono, 0.005737, 128
sliced, 0.006442, 128
SQ, 0.007296, 128
HAT, 0.006374, 128
MSarray_2, 0.007677, 128
MSarray_3, 0.007771, 128
MSarray_4, 0.009071, 128
base, 0.004242, 144
mono, 0.006707, 144
sliced, 0.007925, 144
SQ, 0.009618, 144
HAT, 0.007697, 144
MSarray_2, 0.010314, 144
MSarray_3, 0.010521, 144
MSarray_4, 0.011064, 144
base, 0.005305, 160
mono, 0.007684, 160
sliced, 0.009348, 160
SQ, 0.010861, 160
HAT, 0.009234, 160
MSarray_2, 0.013230, 160
MSarray_3, 0.013147, 160
MSarray_4, 0.013903, 160
base, 0.005774, 176
mono, 0.007360, 176
sliced, 0.009000, 176
SQ, 0.009888, 176
HAT, 0.008298, 176
MSarray_2, 0.010700, 176
MSarray_3, 0.011168, 176
MSarray_4, 0.011883, 176
base, 0.004463, 192
mono, 0.007079, 192
sliced, 0.007431, 192
SQ, 0.008661, 192
HAT, 0.007526, 192
MSarray_2, 0.010725, 192
MSarray_3, 0.009972, 192
MSarray_4, 0.010986, 192
base, 0.006153, 208
mono, 0.007958, 208
sliced, 0.009352, 208
SQ, 0.011045, 208
HAT, 0.009238, 208
MSarray_2, 0.011980, 208
MSarray_3, 0.011461, 208
MSarray_4, 0.013311, 208
base, 0.007121, 224
mono, 0.008254, 224
sliced, 0.009958, 224
SQ, 0.012114, 224
HAT, 0.009833, 224
MSarray_2, 0.014453, 224
MSarray_3, 0.014550, 224
MSarray_4, 0.015894, 224
base, 0.007301, 240
mono, 0.008625, 240
sliced, 0.008881, 240
SQ, 0.012291, 240
HAT, 0.010175, 240
MSarray_2, 0.014642, 240
MSarray_3, 0.014603, 240
MSarray_4, 0.015795, 240
base, 0.004382, 256
mono, 0.007514, 256
sliced, 0.008220, 256
SQ, 0.009476, 256
HAT, 0.008551, 256
MSarray_2, 0.010497, 256
MSarray_3, 0.011456, 256
MSarray_4, 0.012183, 256
base, 0.008281, 272
mono, 0.009066, 272
sliced, 0.010537, 272
SQ, 0.012476, 272
HAT, 0.010313, 272
MSarray_2, 0.014816, 272
MSarray_3, 0.014921, 272
MSarray_4, 0.017301, 272
base, 0.008127, 288
mono, 0.008803, 288
sliced, 0.010406, 288
SQ, 0.012420, 288
HAT, 0.010420, 288
MSarray_2, 0.014645, 288
MSarray_3, 0.014718, 288
MSarray_4, 0.017533, 288
base, 0.008855, 304
mono, 0.009083, 304
sliced, 0.009599, 304
SQ, 0.012657, 304
HAT, 0.010559, 304
MSarray_2, 0.014767, 304
MSarray_3, 0.014785, 304
MSarray_4, 0.017884, 304
base, 0.008919, 320
mono, 0.009105, 320
sliced, 0.010772, 320
SQ, 0.012667, 320
HAT, 0.010760, 320
MSarray_2, 0.013751, 320
MSarray_3, 0.014956, 320
MSarray_4, 0.017992, 320
base, 0.006351, 336
mono, 0.008650, 336
sliced, 0.011081, 336
SQ, 0.012725, 336
HAT, 0.010605, 336
MSarray_2, 0.013992, 336
MSarray_3, 0.014063, 336
MSarray_4, 0.017726, 336
base, 0.009192, 352
mono, 0.009224, 352
sliced, 0.011082, 352
SQ, 0.012743, 352
HAT, 0.011186, 352
MSarray_2, 0.014767, 352
MSarray_3, 0.014925, 352
MSarray_4, 0.018258, 352
base, 0.009524, 368
mono, 0.009514, 368
sliced, 0.011290, 368
SQ, 0.013384, 368
HAT, 0.011282, 368
MSarray_2, 0.014901, 368
MSarray_3, 0.015051, 368
MSarray_4, 0.018681, 368
base, 0.009633, 384
mono, 0.009469, 384
sliced, 0.011402, 384
SQ, 0.013033, 384
HAT, 0.011540, 384
MSarray_2, 0.014887, 384
MSarray_3, 0.015023, 384
MSarray_4, 0.018777, 384
base, 0.009883, 400
mono, 0.009321, 400
sliced, 0.011279, 400
SQ, 0.013221, 400
HAT, 0.011976, 400
MSarray_2, 0.014854, 400
MSarray_3, 0.014985, 400
MSarray_4, 0.018964, 400
base, 0.009647, 416
mono, 0.009193, 416
sliced, 0.011630, 416
SQ, 0.013191, 416
HAT, 0.011928, 416
MSarray_2, 0.014894, 416
MSarray_3, 0.013498, 416
MSarray_4, 0.019364, 416
base, 0.009329, 432
mono, 0.009227, 432
sliced, 0.011555, 432
SQ, 0.013363, 432
HAT, 0.011669, 432
MSarray_2, 0.014927, 432
MSarray_3, 0.014973, 432
MSarray_4, 0.019353, 432
base, 0.010033, 448
mono, 0.009213, 448
sliced, 0.011519, 448
SQ, 0.013365, 448
HAT, 0.011702, 448
MSarray_2, 0.015085, 448
MSarray_3, 0.015047, 448
MSarray_4, 0.019777, 448
base, 0.009963, 464
mono, 0.009326, 464
sliced, 0.011406, 464
SQ, 0.013648, 464
HAT, 0.011766, 464
MSarray_2, 0.015141, 464
MSarray_3, 0.015139, 464
MSarray_4, 0.019780, 464
base, 0.008361, 480
mono, 0.009174, 480
sliced, 0.011909, 480
SQ, 0.013660, 480
HAT, 0.011793, 480
MSarray_2, 0.015227, 480
MSarray_3, 0.015244, 480
MSarray_4, 0.020285, 480
base, 0.008893, 496
mono, 0.009269, 496
sliced, 0.009085, 496
SQ, 0.013301, 496
HAT, 0.011326, 496
MSarray_2, 0.014814, 496
MSarray_3, 0.014880, 496
MSarray_4, 0.020100, 496
base, 0.004650, 512
mono, 0.006928, 512
sliced, 0.008585, 512
SQ, 0.010392, 512
HAT, 0.008642, 512
MSarray_2, 0.012498, 512
MSarray_3, 0.012702, 512
MSarray_4, 0.017527, 512
base, 0.008639, 528
mono, 0.008825, 528
sliced, 0.010429, 528
SQ, 0.012147, 528
HAT, 0.009250, 528
MSarray_2, 0.013886, 528
MSarray_3, 0.016530, 528
MSarray_4, 0.019196, 528
base, 0.007437, 544
mono, 0.008082, 544
sliced, 0.010308, 544
SQ, 0.012712, 544
HAT, 0.010370, 544
MSarray_2, 0.014528, 544
MSarray_3, 0.017006, 544
MSarray_4, 0.020557, 544
base, 0.006460, 560
mono, 0.007720, 560
sliced, 0.009595, 560
SQ, 0.011859, 560
HAT, 0.009627, 560
MSarray_2, 0.013928, 560
MSarray_3, 0.016690, 560
MSarray_4, 0.019701, 560
base, 0.006739, 576
mono, 0.007168, 576
sliced, 0.008905, 576
SQ, 0.011346, 576
HAT, 0.008943, 576
MSarray_2, 0.013480, 576
MSarray_3, 0.017047, 576
MSarray_4, 0.018016, 576
base, 0.005978, 592
mono, 0.007191, 592
sliced, 0.009005, 592
SQ, 0.011453, 592
HAT, 0.009003, 592
MSarray_2, 0.013549, 592
MSarray_3, 0.017349, 592
MSarray_4, 0.020428, 592
base, 0.006150, 608
mono, 0.007149, 608
sliced, 0.008895, 608
SQ, 0.011325, 608
HAT, 0.008935, 608
MSarray_2, 0.013681, 608
MSarray_3, 0.017467, 608
MSarray_4, 0.020655, 608
base, 0.006255, 624
mono, 0.007216, 624
sliced, 0.008971, 624
SQ, 0.011408, 624
HAT, 0.008936, 624
MSarray_2, 0.013505, 624
MSarray_3, 0.017461, 624
MSarray_4, 0.021310, 624
base, 0.005043, 640
mono, 0.007182, 640
sliced, 0.008980, 640
SQ, 0.011321, 640
HAT, 0.008946, 640
MSarray_2, 0.013518, 640
MSarray_3, 0.017588, 640
MSarray_4, 0.020989, 640
base, 0.006250, 656
mono, 0.007729, 656
sliced, 0.009064, 656
SQ, 0.011603, 656
HAT, 0.009018, 656
MSarray_2, 0.013552, 656
MSarray_3, 0.017261, 656
MSarray_4, 0.020916, 656
base, 0.006248, 672
mono, 0.007181, 672
sliced, 0.009059, 672
SQ, 0.011390, 672
HAT, 0.008983, 672
MSarray_2, 0.013690, 672
MSarray_3, 0.018249, 672
MSarray_4, 0.021476, 672
base, 0.006259, 688
mono, 0.007873, 688
sliced, 0.010051, 688
SQ, 0.012151, 688
HAT, 0.009774, 688
MSarray_2, 0.012449, 688
MSarray_3, 0.017211, 688
MSarray_4, 0.021067, 688
base, 0.006261, 704
mono, 0.007209, 704
sliced, 0.008960, 704
SQ, 0.011305, 704
HAT, 0.008945, 704
MSarray_2, 0.013582, 704
MSarray_3, 0.018068, 704
MSarray_4, 0.020215, 704
base, 0.006244, 720
mono, 0.007320, 720
sliced, 0.009074, 720
SQ, 0.011502, 720
HAT, 0.009011, 720
MSarray_2, 0.012181, 720
MSarray_3, 0.017981, 720
MSarray_4, 0.021410, 720
base, 0.005936, 736
mono, 0.007282, 736
sliced, 0.009022, 736
SQ, 0.011452, 736
HAT, 0.009008, 736
MSarray_2, 0.013687, 736
MSarray_3, 0.016136, 736
MSarray_4, 0.021750, 736
base, 0.005972, 752
mono, 0.007710, 752
sliced, 0.008999, 752
SQ, 0.011585, 752
HAT, 0.009173, 752
MSarray_2, 0.013496, 752
MSarray_3, 0.017340, 752
MSarray_4, 0.022259, 752
base, 0.006242, 768
mono, 0.007262, 768
sliced, 0.008844, 768
SQ, 0.011236, 768
HAT, 0.008822, 768
MSarray_2, 0.013436, 768
MSarray_3, 0.018321, 768
MSarray_4, 0.021907, 768
base, 0.006282, 784
mono, 0.007399, 784
sliced, 0.008959, 784
SQ, 0.011552, 784
HAT, 0.008967, 784
MSarray_2, 0.013498, 784
MSarray_3, 0.017374, 784
MSarray_4, 0.022523, 784
base, 0.006251, 800
mono, 0.007357, 800
sliced, 0.008994, 800
SQ, 0.011381, 800
HAT, 0.009005, 800
MSarray_2, 0.013547, 800
MSarray_3, 0.018297, 800
MSarray_4, 0.022526, 800
base, 0.006273, 816
mono, 0.007906, 816
sliced, 0.010125, 816
SQ, 0.011804, 816
HAT, 0.009481, 816
MSarray_2, 0.012982, 816
MSarray_3, 0.016966, 816
MSarray_4, 0.021762, 816
base, 0.006045, 832
mono, 0.007382, 832
sliced, 0.008970, 832
SQ, 0.011372, 832
HAT, 0.008945, 832
MSarray_2, 0.013543, 832
MSarray_3, 0.018677, 832
MSarray_4, 0.023080, 832
base, 0.005896, 848
mono, 0.007595, 848
sliced, 0.009036, 848
SQ, 0.011515, 848
HAT, 0.008984, 848
MSarray_2, 0.013538, 848
MSarray_3, 0.017977, 848
MSarray_4, 0.023557, 848
base, 0.006213, 864
mono, 0.007437, 864
sliced, 0.009050, 864
SQ, 0.011393, 864
HAT, 0.008978, 864
MSarray_2, 0.013543, 864
MSarray_3, 0.018916, 864
MSarray_4, 0.024799, 864
base, 0.006346, 880
mono, 0.007477, 880
sliced, 0.008907, 880
SQ, 0.011537, 880
HAT, 0.009064, 880
MSarray_2, 0.013597, 880
MSarray_3, 0.018353, 880
MSarray_4, 0.024140, 880
base, 0.006284, 896
mono, 0.007440, 896
sliced, 0.008968, 896
SQ, 0.011690, 896
HAT, 0.008937, 896
MSarray_2, 0.013496, 896
MSarray_3, 0.018332, 896
MSarray_4, 0.023632, 896
base, 0.006179, 912
mono, 0.007713, 912
sliced, 0.009048, 912
SQ, 0.011513, 912
HAT, 0.009182, 912
MSarray_2, 0.013771, 912
MSarray_3, 0.018047, 912
MSarray_4, 0.024241, 912
base, 0.006261, 928
mono, 0.007783, 928
sliced, 0.009019, 928
SQ, 0.011442, 928
HAT, 0.009061, 928
MSarray_2, 0.013553, 928
MSarray_3, 0.018196, 928
MSarray_4, 0.024116, 928
base, 0.006111, 944
mono, 0.007647, 944
sliced, 0.008988, 944
SQ, 0.011600, 944
HAT, 0.009080, 944
MSarray_2, 0.013509, 944
MSarray_3, 0.018377, 944
MSarray_4, 0.024290, 944
base, 0.006283, 960
mono, 0.007526, 960
sliced, 0.009069, 960
SQ, 0.011367, 960
HAT, 0.009112, 960
MSarray_2, 0.013595, 960
MSarray_3, 0.018588, 960
MSarray_4, 0.024933, 960
base, 0.006155, 976
mono, 0.008132, 976
sliced, 0.009105, 976
SQ, 0.011575, 976
HAT, 0.009182, 976
MSarray_2, 0.013601, 976
MSarray_3, 0.018768, 976
MSarray_4, 0.024678, 976
base, 0.006304, 992
mono, 0.007520, 992
sliced, 0.009076, 992
SQ, 0.011491, 992
HAT, 0.009194, 992
MSarray_2, 0.013694, 992
MSarray_3, 0.019984, 992
MSarray_4, 0.027096, 992
base, 0.006061, 1008
mono, 0.008844, 1008
sliced, 0.010415, 1008
SQ, 0.012874, 1008
HAT, 0.010532, 1008
MSarray_2, 0.014199, 1008
MSarray_3, 0.018861, 1008
MSarray_4, 0.024760, 1008
base, 0.006228, 1024
mono, 0.006860, 1024
sliced, 0.007029, 1024
SQ, 0.007301, 1024
HAT, 0.007261, 1024
MSarray_2, 0.010226, 1024
MSarray_3, 0.014381, 1024
MSarray_4, 0.020583, 1024
base, 0.006295, 1040
mono, 0.008215, 1040
sliced, 0.010127, 1040
SQ, 0.012915, 1040
HAT, 0.010172, 1040
MSarray_2, 0.014232, 1040
MSarray_3, 0.019195, 1040
MSarray_4, 0.025132, 1040
base, 0.006126, 1056
mono, 0.007630, 1056
sliced, 0.009260, 1056
SQ, 0.011581, 1056
HAT, 0.009234, 1056
MSarray_2, 0.013687, 1056
MSarray_3, 0.018880, 1056
MSarray_4, 0.026737, 1056
base, 0.006206, 1072
mono, 0.007701, 1072
sliced, 0.009258, 1072
SQ, 0.011529, 1072
HAT, 0.009371, 1072
MSarray_2, 0.013632, 1072
MSarray_3, 0.019857, 1072
MSarray_4, 0.025553, 1072
base, 0.006093, 1088
mono, 0.007630, 1088
sliced, 0.009119, 1088
SQ, 0.011433, 1088
HAT, 0.009270, 1088
MSarray_2, 0.013607, 1088
MSarray_3, 0.018958, 1088
MSarray_4, 0.027361, 1088
base, 0.006263, 1104
mono, 0.007700, 1104
sliced, 0.009091, 1104
SQ, 0.011525, 1104
HAT, 0.009232, 1104
MSarray_2, 0.013617, 1104
MSarray_3, 0.019007, 1104
MSarray_4, 0.025531, 1104
base, 0.006306, 1120
mono, 0.007627, 1120
sliced, 0.009069, 1120
SQ, 0.011300, 1120
HAT, 0.009167, 1120
MSarray_2, 0.012307, 1120
MSarray_3, 0.018882, 1120
MSarray_4, 0.025916, 1120
base, 0.006224, 1136
mono, 0.007641, 1136
sliced, 0.009092, 1136
SQ, 0.011568, 1136
HAT, 0.009225, 1136
MSarray_2, 0.013536, 1136
MSarray_3, 0.019137, 1136
MSarray_4, 0.027170, 1136
base, 0.006254, 1152
mono, 0.007524, 1152
sliced, 0.009041, 1152
SQ, 0.011357, 1152
HAT, 0.009144, 1152
MSarray_2, 0.013595, 1152
MSarray_3, 0.018973, 1152
MSarray_4, 0.028015, 1152
base, 0.006616, 1168
mono, 0.008300, 1168
sliced, 0.009087, 1168
SQ, 0.011997, 1168
HAT, 0.008549, 1168
MSarray_2, 0.013321, 1168
MSarray_3, 0.018773, 1168
MSarray_4, 0.028486, 1168
base, 0.006521, 1184
mono, 0.007632, 1184
sliced, 0.009124, 1184
SQ, 0.010871, 1184
HAT, 0.009350, 1184
MSarray_2, 0.013543, 1184
MSarray_3, 0.019187, 1184
MSarray_4, 0.031658, 1184
base, 0.006287, 1200
mono, 0.007690, 1200
sliced, 0.009367, 1200
SQ, 0.011635, 1200
HAT, 0.009356, 1200
MSarray_2, 0.013557, 1200
MSarray_3, 0.019687, 1200
MSarray_4, 0.033131, 1200
base, 0.006295, 1216
mono, 0.007716, 1216
sliced, 0.009379, 1216
SQ, 0.011605, 1216
HAT, 0.009402, 1216
MSarray_2, 0.011471, 1216
MSarray_3, 0.019303, 1216
MSarray_4, 0.034887, 1216
base, 0.006306, 1232
mono, 0.007805, 1232
sliced, 0.009182, 1232
SQ, 0.011543, 1232
HAT, 0.009383, 1232
MSarray_2, 0.013640, 1232
MSarray_3, 0.019470, 1232
MSarray_4, 0.036876, 1232
base, 0.006349, 1248
mono, 0.007804, 1248
sliced, 0.009312, 1248
SQ, 0.011499, 1248
HAT, 0.009440, 1248
MSarray_2, 0.011483, 1248
MSarray_3, 0.019555, 1248
MSarray_4, 0.038333, 1248
base, 0.006327, 1264
mono, 0.007791, 1264
sliced, 0.009160, 1264
SQ, 0.011631, 1264
HAT, 0.009492, 1264
MSarray_2, 0.012435, 1264
MSarray_3, 0.019997, 1264
MSarray_4, 0.036465, 1264
base, 0.006309, 1280
mono, 0.007669, 1280
sliced, 0.009114, 1280
SQ, 0.011481, 1280
HAT, 0.009321, 1280
MSarray_2, 0.013500, 1280
MSarray_3, 0.019817, 1280
MSarray_4, 0.036395, 1280
base, 0.006326, 1296
mono, 0.008001, 1296
sliced, 0.009563, 1296
SQ, 0.011742, 1296
HAT, 0.009392, 1296
MSarray_2, 0.013612, 1296
MSarray_3, 0.019992, 1296
MSarray_4, 0.041788, 1296
base, 0.006296, 1312
mono, 0.007687, 1312
sliced, 0.009172, 1312
SQ, 0.011706, 1312
HAT, 0.009402, 1312
MSarray_2, 0.012117, 1312
MSarray_3, 0.019925, 1312
MSarray_4, 0.042342, 1312
base, 0.006329, 1328
mono, 0.007853, 1328
sliced, 0.009259, 1328
SQ, 0.011788, 1328
HAT, 0.009436, 1328
MSarray_2, 0.011555, 1328
MSarray_3, 0.019965, 1328
MSarray_4, 0.043868, 1328
base, 0.006304, 1344
mono, 0.007804, 1344
sliced, 0.009197, 1344
SQ, 0.011526, 1344
HAT, 0.009429, 1344
MSarray_2, 0.013622, 1344
MSarray_3, 0.020161, 1344
MSarray_4, 0.049129, 1344
base, 0.006751, 1360
mono, 0.008587, 1360
sliced, 0.010483, 1360
SQ, 0.012721, 1360
HAT, 0.010443, 1360
MSarray_2, 0.013944, 1360
MSarray_3, 0.020242, 1360
MSarray_4, 0.042680, 1360
base, 0.006355, 1376
mono, 0.007810, 1376
sliced, 0.009309, 1376
SQ, 0.011533, 1376
HAT, 0.009319, 1376
MSarray_2, 0.013663, 1376
MSarray_3, 0.020397, 1376
MSarray_4, 0.051676, 1376
base, 0.006436, 1392
mono, 0.007880, 1392
sliced, 0.009158, 1392
SQ, 0.011596, 1392
HAT, 0.009427, 1392
MSarray_2, 0.013599, 1392
MSarray_3, 0.021093, 1392
MSarray_4, 0.051980, 1392
base, 0.006189, 1408
mono, 0.007794, 1408
sliced, 0.009487, 1408
SQ, 0.011741, 1408
HAT, 0.009553, 1408
MSarray_2, 0.012631, 1408
MSarray_3, 0.020348, 1408
MSarray_4, 0.054414, 1408
base, 0.006368, 1424
mono, 0.007870, 1424
sliced, 0.009189, 1424
SQ, 0.011943, 1424
HAT, 0.009401, 1424
MSarray_2, 0.011507, 1424
MSarray_3, 0.020500, 1424
MSarray_4, 0.055532, 1424
base, 0.006356, 1440
mono, 0.007812, 1440
sliced, 0.009246, 1440
SQ, 0.011614, 1440
HAT, 0.009473, 1440
MSarray_2, 0.012398, 1440
MSarray_3, 0.020629, 1440
MSarray_4, 0.054494, 1440
base, 0.006351, 1456
mono, 0.007899, 1456
sliced, 0.009241, 1456
SQ, 0.011805, 1456
HAT, 0.009422, 1456
MSarray_2, 0.013620, 1456
MSarray_3, 0.020805, 1456
MSarray_4, 0.058355, 1456
base, 0.006433, 1472
mono, 0.007830, 1472
sliced, 0.009141, 1472
SQ, 0.011537, 1472
HAT, 0.009425, 1472
MSarray_2, 0.013646, 1472
MSarray_3, 0.021209, 1472
MSarray_4, 0.067786, 1472
base, 0.006362, 1488
mono, 0.007990, 1488
sliced, 0.009222, 1488
SQ, 0.011777, 1488
HAT, 0.009452, 1488
MSarray_2, 0.013608, 1488
MSarray_3, 0.021559, 1488
MSarray_4, 0.063172, 1488
base, 0.006398, 1504
mono, 0.007940, 1504
sliced, 0.009175, 1504
SQ, 0.011578, 1504
HAT, 0.009359, 1504
MSarray_2, 0.013575, 1504
MSarray_3, 0.021138, 1504
MSarray_4, 0.062833, 1504
base, 0.006800, 1520
mono, 0.008299, 1520
sliced, 0.009164, 1520
SQ, 0.011723, 1520
HAT, 0.009437, 1520
MSarray_2, 0.011869, 1520
MSarray_3, 0.021572, 1520
MSarray_4, 0.067125, 1520
base, 0.006186, 1536
mono, 0.007724, 1536
sliced, 0.009067, 1536
SQ, 0.011441, 1536
HAT, 0.009300, 1536
MSarray_2, 0.013710, 1536
MSarray_3, 0.022792, 1536
MSarray_4, 0.064476, 1536
base, 0.006351, 1552
mono, 0.008020, 1552
sliced, 0.009292, 1552
SQ, 0.011808, 1552
HAT, 0.009444, 1552
MSarray_2, 0.011817, 1552
MSarray_3, 0.022005, 1552
MSarray_4, 0.063100, 1552
base, 0.006373, 1568
mono, 0.008006, 1568
sliced, 0.009180, 1568
SQ, 0.011617, 1568
HAT, 0.009478, 1568
MSarray_2, 0.013643, 1568
MSarray_3, 0.022144, 1568
MSarray_4, 0.068455, 1568
base, 0.006370, 1584
mono, 0.008007, 1584
sliced, 0.009336, 1584
SQ, 0.011767, 1584
HAT, 0.009544, 1584
MSarray_2, 0.013650, 1584
MSarray_3, 0.022598, 1584
MSarray_4, 0.062715, 1584
base, 0.006120, 1600
mono, 0.008127, 1600
sliced, 0.009271, 1600
SQ, 0.011822, 1600
HAT, 0.009499, 1600
MSarray_2, 0.016350, 1600
MSarray_3, 0.024257, 1600
MSarray_4, 0.067817, 1600
base, 0.006408, 1616
mono, 0.008010, 1616
sliced, 0.009290, 1616
SQ, 0.011833, 1616
HAT, 0.009617, 1616
MSarray_2, 0.012767, 1616
MSarray_3, 0.024379, 1616
MSarray_4, 0.067795, 1616
base, 0.006377, 1632
mono, 0.007917, 1632
sliced, 0.009374, 1632
SQ, 0.011649, 1632
HAT, 0.009725, 1632
MSarray_2, 0.012005, 1632
MSarray_3, 0.024988, 1632
MSarray_4, 0.067585, 1632
base, 0.006716, 1648
mono, 0.008254, 1648
sliced, 0.010039, 1648
SQ, 0.012147, 1648
HAT, 0.010052, 1648
MSarray_2, 0.012898, 1648
MSarray_3, 0.025397, 1648
MSarray_4, 0.074883, 1648
base, 0.006960, 1664
mono, 0.008554, 1664
sliced, 0.009859, 1664
SQ, 0.012348, 1664
HAT, 0.010513, 1664
MSarray_2, 0.013764, 1664
MSarray_3, 0.025997, 1664
MSarray_4, 0.075185, 1664
base, 0.007752, 1680
mono, 0.009615, 1680
sliced, 0.011254, 1680
SQ, 0.013494, 1680
HAT, 0.011379, 1680
MSarray_2, 0.012008, 1680
MSarray_3, 0.026743, 1680
MSarray_4, 0.073926, 1680
base, 0.008077, 1696
mono, 0.009710, 1696
sliced, 0.011520, 1696
SQ, 0.013922, 1696
HAT, 0.011951, 1696
MSarray_2, 0.014065, 1696
MSarray_3, 0.027669, 1696
MSarray_4, 0.076536, 1696
base, 0.008719, 1712
mono, 0.010248, 1712
sliced, 0.011834, 1712
SQ, 0.013534, 1712
HAT, 0.012388, 1712
MSarray_2, 0.014249, 1712
MSarray_3, 0.028199, 1712
MSarray_4, 0.080397, 1712
base, 0.010121, 1728
mono, 0.011889, 1728
sliced, 0.013105, 1728
SQ, 0.015587, 1728
HAT, 0.013522, 1728
MSarray_2, 0.014132, 1728
MSarray_3, 0.029795, 1728
MSarray_4, 0.093016, 1728
base, 0.016482, 1744
mono, 0.018170, 1744
sliced, 0.020028, 1744
SQ, 0.021965, 1744
HAT, 0.020164, 1744
MSarray_2, 0.014114, 1744
MSarray_3, 0.036215, 1744
MSarray_4, 0.089903, 1744
base, 0.017466, 1760
mono, 0.019218, 1760
sliced, 0.021702, 1760
SQ, 0.022994, 1760
HAT, 0.022975, 1760
MSarray_2, 0.013877, 1760
MSarray_3, 0.043069, 1760
MSarray_4, 0.114040, 1760
base, 0.029650, 1776
mono, 0.031080, 1776
sliced, 0.032185, 1776
SQ, 0.038134, 1776
HAT, 0.033162, 1776
MSarray_2, 0.014498, 1776
MSarray_3, 0.062206, 1776
MSarray_4, 0.114149, 1776
base, 0.030717, 1792
mono, 0.039459, 1792
sliced, 0.032548, 1792
SQ, 0.038453, 1792
HAT, 0.035743, 1792
MSarray_2, 0.014586, 1792
MSarray_3, 0.047331, 1792
MSarray_4, 0.113862, 1792
base, 0.041008, 1808
mono, 0.034414, 1808
sliced, 0.034854, 1808
SQ, 0.036865, 1808
HAT, 0.033169, 1808
MSarray_2, 0.014374, 1808
MSarray_3, 0.055647, 1808
MSarray_4, 0.120980, 1808
base, 0.032633, 1824
mono, 0.038013, 1824
sliced, 0.037214, 1824
SQ, 0.041800, 1824
HAT, 0.035262, 1824
MSarray_2, 0.014230, 1824
MSarray_3, 0.071321, 1824
MSarray_4, 0.111196, 1824
base, 0.033728, 1840
mono, 0.035879, 1840
sliced, 0.037098, 1840
SQ, 0.047905, 1840
HAT, 0.033313, 1840
MSarray_2, 0.014118, 1840
MSarray_3, 0.057523, 1840
MSarray_4, 0.127800, 1840
base, 0.035139, 1856
mono, 0.035596, 1856
sliced, 0.037436, 1856
SQ, 0.041129, 1856
HAT, 0.035092, 1856
MSarray_2, 0.013904, 1856
MSarray_3, 0.071292, 1856
MSarray_4, 0.137886, 1856
base, 0.039134, 1872
mono, 0.036513, 1872
sliced, 0.038623, 1872
SQ, 0.040592, 1872
HAT, 0.033822, 1872
MSarray_2, 0.014242, 1872
