array_type,time,element_size,checksum
geo, 0.325827, 1920, 549770476255
mono, 0.320271, 1920, 549770476255
sliced, 0.321136, 1920, 549770476255
SQ, 0.327252, 1920, 549770476255
HAT, 0.259793, 1920, 549770476255
MSarray_2, 0.103732, 1920, 549770476255
MSarray_3, 0.153905, 1920, 549770476255
MSarray_4, 0.224751, 1920, 549770476255
geo, 0.324123, 1936, 549770476255
mono, 0.328442, 1936, 549770476255
sliced, 0.319130, 1936, 549770476255
SQ, 0.324223, 1936, 549770476255
HAT, 0.264651, 1936, 549770476255
MSarray_2, 0.103713, 1936, 549770476255
MSarray_3, 0.154204, 1936, 549770476255
MSarray_4, 0.378217, 1936, 549770476255
geo, 0.326613, 1952, 549770476255
mono, 0.327413, 1952, 549770476255
sliced, 0.328363, 1952, 549770476255
SQ, 0.325746, 1952, 549770476255
HAT, 0.252039, 1952, 549770476255
MSarray_2, 0.104380, 1952, 549770476255
MSarray_3, 0.143016, 1952, 549770476255
MSarray_4, 0.349516, 1952, 549770476255
geo, 0.331240, 1968, 549770476255
mono, 0.335823, 1968, 549770476255
sliced, 0.330558, 1968, 549770476255
SQ, 0.331440, 1968, 549770476255
HAT, 0.263886, 1968, 549770476255
MSarray_2, 0.107160, 1968, 549770476255
MSarray_3, 0.145714, 1968, 549770476255
MSarray_4, 0.277594, 1968, 549770476255
geo, 0.333807, 1984, 549770476255
mono, 0.330182, 1984, 549770476255
sliced, 0.324260, 1984, 549770476255
SQ, 0.330561, 1984, 549770476255
HAT, 0.262983, 1984, 549770476255
MSarray_2, 0.105612, 1984, 549770476255
MSarray_3, 0.144472, 1984, 549770476255
MSarray_4, 0.290073, 1984, 549770476255
geo, 0.323523, 2000, 549770476255
mono, 0.333854, 2000, 549770476255
sliced, 0.335310, 2000, 549770476255
SQ, 0.335685, 2000, 549770476255
HAT, 0.265599, 2000, 549770476255
MSarray_2, 0.107401, 2000, 549770476255
MSarray_3, 0.149379, 2000, 549770476255
MSarray_4, 0.294713, 2000, 549770476255
geo, 0.336538, 2016, 549770476255
mono, 0.332308, 2016, 549770476255
sliced, 0.338725, 2016, 549770476255
SQ, 0.336643, 2016, 549770476255
HAT, 0.261233, 2016, 549770476255
MSarray_2, 0.110403, 2016, 549770476255
MSarray_3, 0.149273, 2016, 549770476255
MSarray_4, 0.373698, 2016, 549770476255
geo, 0.336045, 2032, 549770476255
mono, 0.338301, 2032, 549770476255
sliced, 0.338990, 2032, 549770476255
SQ, 0.339108, 2032, 549770476255
HAT, 0.277574, 2032, 549770476255
MSarray_2, 0.110025, 2032, 549770476255
MSarray_3, 0.150161, 2032, 549770476255
MSarray_4, 0.378188, 2032, 549770476255
geo, 0.334883, 2048, 549770476255
mono, 0.339716, 2048, 549770476255
sliced, 0.342884, 2048, 549770476255
SQ, 0.338898, 2048, 549770476255
HAT, 0.273443, 2048, 549770476255
MSarray_2, 0.111487, 2048, 549770476255
MSarray_3, 0.150443, 2048, 549770476255
MSarray_4, 0.384362, 2048, 549770476255
geo, 0.025093, 16, 549770476255
mono, 0.024621, 16, 549770476255
sliced, 0.018228, 16, 549770476255
SQ, 0.024136, 16, 549770476255
HAT, 0.019830, 16, 549770476255
MSarray_2, 0.015846, 16, 549770476255
MSarray_3, 0.016931, 16, 549770476255
MSarray_4, 0.015227, 16, 549770476255
geo, 0.025771, 32, 549770476255
mono, 0.026071, 32, 549770476255
sliced, 0.023542, 32, 549770476255
SQ, 0.025802, 32, 549770476255
HAT, 0.021085, 32, 549770476255
MSarray_2, 0.015474, 32, 549770476255
MSarray_3, 0.015600, 32, 549770476255
MSarray_4, 0.013860, 32, 549770476255
geo, 0.028053, 48, 549770476255
mono, 0.023013, 48, 549770476255
sliced, 0.026437, 48, 549770476255
SQ, 0.030431, 48, 549770476255
HAT, 0.024277, 48, 549770476255
MSarray_2, 0.016478, 48, 549770476255
MSarray_3, 0.016369, 48, 549770476255
MSarray_4, 0.013772, 48, 549770476255
geo, 0.030857, 64, 549770476255
mono, 0.028682, 64, 549770476255
sliced, 0.029284, 64, 549770476255
SQ, 0.030982, 64, 549770476255
HAT, 0.024759, 64, 549770476255
MSarray_2, 0.013850, 64, 549770476255
MSarray_3, 0.014496, 64, 549770476255
MSarray_4, 0.011883, 64, 549770476255
geo, 0.033375, 80, 549770476255
mono, 0.034220, 80, 549770476255
sliced, 0.032127, 80, 549770476255
SQ, 0.032983, 80, 549770476255
HAT, 0.025162, 80, 549770476255
MSarray_2, 0.012263, 80, 549770476255
MSarray_3, 0.014185, 80, 549770476255
MSarray_4, 0.013263, 80, 549770476255
geo, 0.033540, 96, 549770476255
mono, 0.033209, 96, 549770476255
sliced, 0.032308, 96, 549770476255
SQ, 0.036328, 96, 549770476255
HAT, 0.023727, 96, 549770476255
MSarray_2, 0.013958, 96, 549770476255
MSarray_3, 0.011829, 96, 549770476255
MSarray_4, 0.013610, 96, 549770476255
geo, 0.023891, 112, 549770476255
mono, 0.032773, 112, 549770476255
sliced, 0.025422, 112, 549770476255
SQ, 0.026324, 112, 549770476255
HAT, 0.019535, 112, 549770476255
MSarray_2, 0.012748, 112, 549770476255
MSarray_3, 0.013944, 112, 549770476255
MSarray_4, 0.014336, 112, 549770476255
geo, 0.038056, 128, 549770476255
mono, 0.039134, 128, 549770476255
sliced, 0.034112, 128, 549770476255
SQ, 0.037436, 128, 549770476255
HAT, 0.027307, 128, 549770476255
MSarray_2, 0.012387, 128, 549770476255
MSarray_3, 0.013241, 128, 549770476255
MSarray_4, 0.014957, 128, 549770476255
geo, 0.039764, 144, 549770476255
mono, 0.033491, 144, 549770476255
sliced, 0.038364, 144, 549770476255
SQ, 0.039965, 144, 549770476255
HAT, 0.027162, 144, 549770476255
MSarray_2, 0.013446, 144, 549770476255
MSarray_3, 0.014853, 144, 549770476255
MSarray_4, 0.016301, 144, 549770476255
geo, 0.041978, 160, 549770476255
mono, 0.041364, 160, 549770476255
sliced, 0.037968, 160, 549770476255
SQ, 0.041332, 160, 549770476255
HAT, 0.028435, 160, 549770476255
MSarray_2, 0.014095, 160, 549770476255
MSarray_3, 0.014841, 160, 549770476255
MSarray_4, 0.017219, 160, 549770476255
geo, 0.042833, 176, 549770476255
mono, 0.043076, 176, 549770476255
sliced, 0.041687, 176, 549770476255
SQ, 0.044325, 176, 549770476255
HAT, 0.025141, 176, 549770476255
MSarray_2, 0.015596, 176, 549770476255
MSarray_3, 0.016376, 176, 549770476255
MSarray_4, 0.019119, 176, 549770476255
geo, 0.044740, 192, 549770476255
mono, 0.046256, 192, 549770476255
sliced, 0.042165, 192, 549770476255
SQ, 0.045661, 192, 549770476255
HAT, 0.032201, 192, 549770476255
MSarray_2, 0.016034, 192, 549770476255
MSarray_3, 0.016770, 192, 549770476255
MSarray_4, 0.019911, 192, 549770476255
geo, 0.047284, 208, 549770476255
mono, 0.046379, 208, 549770476255
sliced, 0.047268, 208, 549770476255
SQ, 0.048326, 208, 549770476255
HAT, 0.034502, 208, 549770476255
MSarray_2, 0.017268, 208, 549770476255
MSarray_3, 0.018004, 208, 549770476255
MSarray_4, 0.021245, 208, 549770476255
geo, 0.049346, 224, 549770476255
mono, 0.049948, 224, 549770476255
sliced, 0.036742, 224, 549770476255
SQ, 0.050285, 224, 549770476255
HAT, 0.035933, 224, 549770476255
MSarray_2, 0.017575, 224, 549770476255
MSarray_3, 0.018323, 224, 549770476255
MSarray_4, 0.021685, 224, 549770476255
geo, 0.053387, 240, 549770476255
mono, 0.052175, 240, 549770476255
sliced, 0.052629, 240, 549770476255
SQ, 0.053418, 240, 549770476255
HAT, 0.038763, 240, 549770476255
MSarray_2, 0.019086, 240, 549770476255
MSarray_3, 0.019757, 240, 549770476255
MSarray_4, 0.023900, 240, 549770476255
geo, 0.055234, 256, 549770476255
mono, 0.056575, 256, 549770476255
sliced, 0.055206, 256, 549770476255
SQ, 0.056729, 256, 549770476255
HAT, 0.039462, 256, 549770476255
MSarray_2, 0.019251, 256, 549770476255
MSarray_3, 0.019672, 256, 549770476255
MSarray_4, 0.023385, 256, 549770476255
geo, 0.057672, 272, 549770476255
mono, 0.056208, 272, 549770476255
sliced, 0.060155, 272, 549770476255
SQ, 0.058712, 272, 549770476255
HAT, 0.042580, 272, 549770476255
MSarray_2, 0.020997, 272, 549770476255
MSarray_3, 0.021694, 272, 549770476255
MSarray_4, 0.025246, 272, 549770476255
geo, 0.059152, 288, 549770476255
mono, 0.053598, 288, 549770476255
sliced, 0.058218, 288, 549770476255
SQ, 0.058317, 288, 549770476255
HAT, 0.044437, 288, 549770476255
MSarray_2, 0.022283, 288, 549770476255
MSarray_3, 0.022872, 288, 549770476255
MSarray_4, 0.026705, 288, 549770476255
geo, 0.063858, 304, 549770476255
mono, 0.059391, 304, 549770476255
sliced, 0.055586, 304, 549770476255
SQ, 0.064824, 304, 549770476255
HAT, 0.046019, 304, 549770476255
MSarray_2, 0.024812, 304, 549770476255
MSarray_3, 0.025481, 304, 549770476255
MSarray_4, 0.029509, 304, 549770476255
geo, 0.063129, 320, 549770476255
mono, 0.064807, 320, 549770476255
sliced, 0.063221, 320, 549770476255
SQ, 0.066991, 320, 549770476255
HAT, 0.047945, 320, 549770476255
MSarray_2, 0.024741, 320, 549770476255
MSarray_3, 0.025492, 320, 549770476255
MSarray_4, 0.029600, 320, 549770476255
geo, 0.065458, 336, 549770476255
mono, 0.067414, 336, 549770476255
sliced, 0.068203, 336, 549770476255
SQ, 0.070243, 336, 549770476255
HAT, 0.048886, 336, 549770476255
MSarray_2, 0.026934, 336, 549770476255
MSarray_3, 0.028896, 336, 549770476255
MSarray_4, 0.032223, 336, 549770476255
geo, 0.070612, 352, 549770476255
mono, 0.071123, 352, 549770476255
sliced, 0.067325, 352, 549770476255
SQ, 0.068411, 352, 549770476255
HAT, 0.051659, 352, 549770476255
MSarray_2, 0.027121, 352, 549770476255
MSarray_3, 0.029215, 352, 549770476255
MSarray_4, 0.032668, 352, 549770476255
geo, 0.072941, 368, 549770476255
mono, 0.072870, 368, 549770476255
sliced, 0.073451, 368, 549770476255
SQ, 0.080383, 368, 549770476255
HAT, 0.053301, 368, 549770476255
MSarray_2, 0.029785, 368, 549770476255
MSarray_3, 0.032132, 368, 549770476255
MSarray_4, 0.035795, 368, 549770476255
geo, 0.078703, 384, 549770476255
mono, 0.076187, 384, 549770476255
sliced, 0.073422, 384, 549770476255
SQ, 0.073576, 384, 549770476255
HAT, 0.055288, 384, 549770476255
MSarray_2, 0.030503, 384, 549770476255
MSarray_3, 0.032347, 384, 549770476255
MSarray_4, 0.036912, 384, 549770476255
geo, 0.077529, 400, 549770476255
mono, 0.077811, 400, 549770476255
sliced, 0.078532, 400, 549770476255
SQ, 0.079148, 400, 549770476255
HAT, 0.057051, 400, 549770476255
MSarray_2, 0.032482, 400, 549770476255
MSarray_3, 0.034228, 400, 549770476255
MSarray_4, 0.038856, 400, 549770476255
geo, 0.063580, 416, 549770476255
mono, 0.080098, 416, 549770476255
sliced, 0.077425, 416, 549770476255
SQ, 0.080754, 416, 549770476255
HAT, 0.058551, 416, 549770476255
MSarray_2, 0.032878, 416, 549770476255
MSarray_3, 0.034644, 416, 549770476255
MSarray_4, 0.039809, 416, 549770476255
geo, 0.083208, 432, 549770476255
mono, 0.080358, 432, 549770476255
sliced, 0.081734, 432, 549770476255
SQ, 0.082580, 432, 549770476255
HAT, 0.061158, 432, 549770476255
MSarray_2, 0.033388, 432, 549770476255
MSarray_3, 0.036034, 432, 549770476255
MSarray_4, 0.040712, 432, 549770476255
geo, 0.085444, 448, 549770476255
mono, 0.083678, 448, 549770476255
sliced, 0.083769, 448, 549770476255
SQ, 0.085367, 448, 549770476255
HAT, 0.063253, 448, 549770476255
MSarray_2, 0.034089, 448, 549770476255
MSarray_3, 0.036003, 448, 549770476255
MSarray_4, 0.041419, 448, 549770476255
geo, 0.078502, 464, 549770476255
mono, 0.076279, 464, 549770476255
sliced, 0.086494, 464, 549770476255
SQ, 0.079023, 464, 549770476255
HAT, 0.064216, 464, 549770476255
MSarray_2, 0.035088, 464, 549770476255
MSarray_3, 0.037718, 464, 549770476255
MSarray_4, 0.042694, 464, 549770476255
geo, 0.090139, 480, 549770476255
mono, 0.089634, 480, 549770476255
sliced, 0.085287, 480, 549770476255
SQ, 0.089429, 480, 549770476255
HAT, 0.067581, 480, 549770476255
MSarray_2, 0.035365, 480, 549770476255
MSarray_3, 0.037830, 480, 549770476255
MSarray_4, 0.043171, 480, 549770476255
geo, 0.089993, 496, 549770476255
mono, 0.094205, 496, 549770476255
sliced, 0.092767, 496, 549770476255
SQ, 0.095327, 496, 549770476255
HAT, 0.069951, 496, 549770476255
MSarray_2, 0.036733, 496, 549770476255
MSarray_3, 0.039004, 496, 549770476255
MSarray_4, 0.045003, 496, 549770476255
geo, 0.095717, 512, 549770476255
mono, 0.091910, 512, 549770476255
sliced, 0.092444, 512, 549770476255
SQ, 0.096548, 512, 549770476255
HAT, 0.070781, 512, 549770476255
MSarray_2, 0.035081, 512, 549770476255
MSarray_3, 0.037182, 512, 549770476255
MSarray_4, 0.043889, 512, 549770476255
geo, 0.097616, 528, 549770476255
mono, 0.097007, 528, 549770476255
sliced, 0.082602, 528, 549770476255
SQ, 0.101674, 528, 549770476255
HAT, 0.069080, 528, 549770476255
MSarray_2, 0.038060, 528, 549770476255
MSarray_3, 0.046402, 528, 549770476255
MSarray_4, 0.046170, 528, 549770476255
geo, 0.102158, 544, 549770476255
mono, 0.100920, 544, 549770476255
sliced, 0.094992, 544, 549770476255
SQ, 0.083783, 544, 549770476255
HAT, 0.069467, 544, 549770476255
MSarray_2, 0.037967, 544, 549770476255
MSarray_3, 0.046806, 544, 549770476255
MSarray_4, 0.046731, 544, 549770476255
geo, 0.100894, 560, 549770476255
mono, 0.103979, 560, 549770476255
sliced, 0.103695, 560, 549770476255
SQ, 0.106031, 560, 549770476255
HAT, 0.072498, 560, 549770476255
MSarray_2, 0.039504, 560, 549770476255
MSarray_3, 0.048041, 560, 549770476255
MSarray_4, 0.048214, 560, 549770476255
geo, 0.107277, 576, 549770476255
mono, 0.106452, 576, 549770476255
sliced, 0.103106, 576, 549770476255
SQ, 0.107629, 576, 549770476255
HAT, 0.075636, 576, 549770476255
MSarray_2, 0.039565, 576, 549770476255
MSarray_3, 0.048367, 576, 549770476255
MSarray_4, 0.048676, 576, 549770476255
geo, 0.107967, 592, 549770476255
mono, 0.109964, 592, 549770476255
sliced, 0.108134, 592, 549770476255
SQ, 0.110092, 592, 549770476255
HAT, 0.076098, 592, 549770476255
MSarray_2, 0.040448, 592, 549770476255
MSarray_3, 0.049473, 592, 549770476255
MSarray_4, 0.049895, 592, 549770476255
geo, 0.108251, 608, 549770476255
mono, 0.110894, 608, 549770476255
sliced, 0.111698, 608, 549770476255
SQ, 0.113262, 608, 549770476255
HAT, 0.077136, 608, 549770476255
MSarray_2, 0.040689, 608, 549770476255
MSarray_3, 0.049696, 608, 549770476255
MSarray_4, 0.050416, 608, 549770476255
geo, 0.098171, 624, 549770476255
mono, 0.117163, 624, 549770476255
sliced, 0.113792, 624, 549770476255
SQ, 0.115118, 624, 549770476255
HAT, 0.080444, 624, 549770476255
MSarray_2, 0.043056, 624, 549770476255
MSarray_3, 0.051858, 624, 549770476255
MSarray_4, 0.052817, 624, 549770476255
geo, 0.114986, 640, 549770476255
mono, 0.101533, 640, 549770476255
sliced, 0.111080, 640, 549770476255
SQ, 0.118540, 640, 549770476255
HAT, 0.082860, 640, 549770476255
MSarray_2, 0.043080, 640, 549770476255
MSarray_3, 0.051943, 640, 549770476255
MSarray_4, 0.053012, 640, 549770476255
geo, 0.118029, 656, 549770476255
mono, 0.118088, 656, 549770476255
sliced, 0.114627, 656, 549770476255
SQ, 0.118990, 656, 549770476255
HAT, 0.084027, 656, 549770476255
MSarray_2, 0.043888, 656, 549770476255
MSarray_3, 0.053207, 656, 549770476255
MSarray_4, 0.054339, 656, 549770476255
geo, 0.120338, 672, 549770476255
mono, 0.120441, 672, 549770476255
sliced, 0.117394, 672, 549770476255
SQ, 0.121896, 672, 549770476255
HAT, 0.083351, 672, 549770476255
MSarray_2, 0.043982, 672, 549770476255
MSarray_3, 0.053272, 672, 549770476255
MSarray_4, 0.054663, 672, 549770476255
geo, 0.122492, 688, 549770476255
mono, 0.125630, 688, 549770476255
sliced, 0.122601, 688, 549770476255
SQ, 0.127033, 688, 549770476255
HAT, 0.086429, 688, 549770476255
MSarray_2, 0.045777, 688, 549770476255
MSarray_3, 0.055327, 688, 549770476255
MSarray_4, 0.056510, 688, 549770476255
geo, 0.125535, 704, 549770476255
mono, 0.126746, 704, 549770476255
sliced, 0.123534, 704, 549770476255
SQ, 0.127317, 704, 549770476255
HAT, 0.089547, 704, 549770476255
MSarray_2, 0.046045, 704, 549770476255
MSarray_3, 0.055854, 704, 549770476255
MSarray_4, 0.057093, 704, 549770476255
geo, 0.128808, 720, 549770476255
mono, 0.132518, 720, 549770476255
sliced, 0.127067, 720, 549770476255
SQ, 0.130249, 720, 549770476255
HAT, 0.091465, 720, 549770476255
MSarray_2, 0.046764, 720, 549770476255
MSarray_3, 0.056650, 720, 549770476255
MSarray_4, 0.057625, 720, 549770476255
geo, 0.126049, 736, 549770476255
mono, 0.132320, 736, 549770476255
sliced, 0.132331, 736, 549770476255
SQ, 0.132489, 736, 549770476255
HAT, 0.092626, 736, 549770476255
MSarray_2, 0.047878, 736, 549770476255
MSarray_3, 0.058101, 736, 549770476255
MSarray_4, 0.059721, 736, 549770476255
geo, 0.134771, 752, 549770476255
mono, 0.132344, 752, 549770476255
sliced, 0.134273, 752, 549770476255
SQ, 0.137495, 752, 549770476255
HAT, 0.092311, 752, 549770476255
MSarray_2, 0.048902, 752, 549770476255
MSarray_3, 0.058952, 752, 549770476255
MSarray_4, 0.063514, 752, 549770476255
geo, 0.134251, 768, 549770476255
mono, 0.123135, 768, 549770476255
sliced, 0.130665, 768, 549770476255
SQ, 0.133927, 768, 549770476255
HAT, 0.094970, 768, 549770476255
MSarray_2, 0.049718, 768, 549770476255
MSarray_3, 0.059539, 768, 549770476255
MSarray_4, 0.065399, 768, 549770476255
geo, 0.138594, 784, 549770476255
mono, 0.142353, 784, 549770476255
sliced, 0.139238, 784, 549770476255
SQ, 0.141130, 784, 549770476255
HAT, 0.097517, 784, 549770476255
MSarray_2, 0.049922, 784, 549770476255
MSarray_3, 0.060110, 784, 549770476255
MSarray_4, 0.068050, 784, 549770476255
geo, 0.141566, 800, 549770476255
mono, 0.143605, 800, 549770476255
sliced, 0.141577, 800, 549770476255
SQ, 0.143318, 800, 549770476255
HAT, 0.099701, 800, 549770476255
MSarray_2, 0.051226, 800, 549770476255
MSarray_3, 0.061681, 800, 549770476255
MSarray_4, 0.070672, 800, 549770476255
geo, 0.146239, 816, 549770476255
mono, 0.144541, 816, 549770476255
sliced, 0.143780, 816, 549770476255
SQ, 0.146797, 816, 549770476255
HAT, 0.101978, 816, 549770476255
MSarray_2, 0.051354, 816, 549770476255
MSarray_3, 0.062949, 816, 549770476255
MSarray_4, 0.072118, 816, 549770476255
geo, 0.143823, 832, 549770476255
mono, 0.142294, 832, 549770476255
sliced, 0.144703, 832, 549770476255
SQ, 0.144807, 832, 549770476255
HAT, 0.107327, 832, 549770476255
MSarray_2, 0.051440, 832, 549770476255
MSarray_3, 0.063210, 832, 549770476255
MSarray_4, 0.073868, 832, 549770476255
geo, 0.140095, 848, 549770476255
mono, 0.149362, 848, 549770476255
sliced, 0.142234, 848, 549770476255
SQ, 0.150426, 848, 549770476255
HAT, 0.104310, 848, 549770476255
MSarray_2, 0.052085, 848, 549770476255
MSarray_3, 0.064490, 848, 549770476255
MSarray_4, 0.075759, 848, 549770476255
geo, 0.153930, 864, 549770476255
mono, 0.154011, 864, 549770476255
sliced, 0.150846, 864, 549770476255
SQ, 0.132404, 864, 549770476255
HAT, 0.105820, 864, 549770476255
MSarray_2, 0.052868, 864, 549770476255
MSarray_3, 0.065542, 864, 549770476255
MSarray_4, 0.079181, 864, 549770476255
geo, 0.157214, 880, 549770476255
mono, 0.155704, 880, 549770476255
sliced, 0.154050, 880, 549770476255
SQ, 0.153463, 880, 549770476255
HAT, 0.113649, 880, 549770476255
MSarray_2, 0.053448, 880, 549770476255
MSarray_3, 0.066937, 880, 549770476255
MSarray_4, 0.079666, 880, 549770476255
geo, 0.152406, 896, 549770476255
mono, 0.158869, 896, 549770476255
sliced, 0.155914, 896, 549770476255
SQ, 0.160351, 896, 549770476255
HAT, 0.111759, 896, 549770476255
MSarray_2, 0.055013, 896, 549770476255
MSarray_3, 0.067264, 896, 549770476255
MSarray_4, 0.079738, 896, 549770476255
geo, 0.158249, 912, 549770476255
mono, 0.158084, 912, 549770476255
sliced, 0.156708, 912, 549770476255
SQ, 0.159707, 912, 549770476255
HAT, 0.110289, 912, 549770476255
MSarray_2, 0.055975, 912, 549770476255
MSarray_3, 0.068355, 912, 549770476255
MSarray_4, 0.086410, 912, 549770476255
geo, 0.159142, 928, 549770476255
mono, 0.153546, 928, 549770476255
sliced, 0.161221, 928, 549770476255
SQ, 0.162610, 928, 549770476255
HAT, 0.114221, 928, 549770476255
MSarray_2, 0.056865, 928, 549770476255
MSarray_3, 0.069929, 928, 549770476255
MSarray_4, 0.089049, 928, 549770476255
geo, 0.171224, 944, 549770476255
mono, 0.166775, 944, 549770476255
sliced, 0.166258, 944, 549770476255
SQ, 0.168052, 944, 549770476255
HAT, 0.116307, 944, 549770476255
MSarray_2, 0.057660, 944, 549770476255
MSarray_3, 0.071629, 944, 549770476255
MSarray_4, 0.089062, 944, 549770476255
geo, 0.168157, 960, 549770476255
mono, 0.167978, 960, 549770476255
sliced, 0.165598, 960, 549770476255
SQ, 0.168311, 960, 549770476255
HAT, 0.118252, 960, 549770476255
MSarray_2, 0.055440, 960, 549770476255
MSarray_3, 0.070786, 960, 549770476255
MSarray_4, 0.091425, 960, 549770476255
geo, 0.171944, 976, 549770476255
mono, 0.175493, 976, 549770476255
sliced, 0.167845, 976, 549770476255
SQ, 0.152334, 976, 549770476255
HAT, 0.086230, 976, 549770476255
MSarray_2, 0.035527, 976, 549770476255
MSarray_3, 0.047878, 976, 549770476255
MSarray_4, 0.064591, 976, 549770476255
geo, 0.136554, 992, 549770476255
mono, 0.141656, 992, 549770476255
sliced, 0.134616, 992, 549770476255
SQ, 0.137660, 992, 549770476255
HAT, 0.088253, 992, 549770476255
MSarray_2, 0.035293, 992, 549770476255
MSarray_3, 0.049107, 992, 549770476255
MSarray_4, 0.063770, 992, 549770476255
geo, 0.140513, 1008, 549770476255
mono, 0.141992, 1008, 549770476255
